5,7,2025,-78.00,
12,7,2025,-47.00,
13,7,2025,-24.00,
15,7,2025,100.00,
19,7,2025,-38.00,
26,7,2025,-43.00,
28,7,2025,-15.00,
21,8,2025,145.00,Cancelo deuda en dos pago MP
